,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
281,"Walt Disney, Pinterest And 2 Other Stocks Insiders Are Selling - Pinterest  ( NYSE:PINS ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/news/24/04/38067548/walt-disney-pinterest-and-2-other-stocks-insiders-are-selling,20240403T122920,['Avi Kapoor'],"The Nasdaq 100 closed lower by around 0.9% on Tuesday. Investors, meanwhile, focused on some notable insider trades. When insiders sell shares, it could be a preplanned sale, or could indicate their concern in the company's prospects or that they view the stock as being overpriced.",https://cdn.benzinga.com/files/images/story/2024/04/03/disney_-logo.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.205982,Somewhat-Bullish,"[{'ticker': 'EVR', 'relevance_score': '0.082111', 'ticker_sentiment_score': '0.109211', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.082111', 'ticker_sentiment_score': '0.18625', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PINS', 'relevance_score': '0.393771', 'ticker_sentiment_score': '0.212556', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UNFI', 'relevance_score': '0.319933', 'ticker_sentiment_score': '0.210209', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.163354', 'ticker_sentiment_score': '0.218779', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WDC', 'relevance_score': '0.393771', 'ticker_sentiment_score': '0.313342', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
282,Here's What's at Stake in Disney's Proxy Battle With Nelson Peltz,https://www.kiplinger.com/investing/stocks/heres-whats-at-stake-in-disneys-proxy-battle-with-nelson-peltz,20240402T200353,['Joey Solitro'],The Walt Disney Company's ( DIS ) ongoing proxy battle against Nelson Peltz's Trian Partners has intensified as the results of the shareholder vote are expected to be announced at the annual stockholders meeting on Wednesday.,https://cdn.mos.cms.futurecdn.net/hwgJ7osrMtUWhk5koeVme7-320-80.png,Kiplinger,n/a,www.kiplinger.com,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",0.091045,Neutral,"[{'ticker': 'BLK', 'relevance_score': '0.24289', 'ticker_sentiment_score': '-0.064951', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STT', 'relevance_score': '0.163354', 'ticker_sentiment_score': '-0.04811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.163354', 'ticker_sentiment_score': '-0.100282', 'ticker_sentiment_label': 'Neutral'}]"
283,"Walt Disney's Proxy Tug of War Pulls Shares to 52-Week Highs - Procter & Gamble  ( NYSE:PG ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/news/24/04/38047810/walt-disneys-proxy-tug-of-war-pulls-shares-to-52-week-highs,20240402T175409,['MarketBeat'],"The Walt Disney Co. DIS shares have been surging to 52-week highs, but not necessarily due to material improvements in operations. There is a proxy war being undertaken between billionaire activist investor Nelson Peltz of the Trian Fund and the Walt Disney CEO Bob Iger.",https://cdn.benzinga.com/files/images/story/2024/04/02/diseno_sin_titulo_1.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.155285,Somewhat-Bullish,"[{'ticker': 'WEN', 'relevance_score': '0.098255', 'ticker_sentiment_score': '0.017178', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.242406', 'ticker_sentiment_score': '0.220346', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KHC', 'relevance_score': '0.049221', 'ticker_sentiment_score': '0.015949', 'ticker_sentiment_label': 'Neutral'}]"
284,METRO ART PRESENTS: KJAZZ TRACKS AT UNION STATION,https://www.benzinga.com/pressreleases/24/04/n38051786/metro-art-presents-kjazz-tracks-at-union-station,20240402T160000,['PRNewswire'],"Free energetic live jazz music performances in the station's historic Ticket Concourse will bring art and culture to the heart of downtown LA. LOS ANGELES, April 2, 2024 /PRNewswire/ -- In celebration of Jazz Appreciation Month, Metro Art and KJazz are teaming up for KJazz Tracks at Union Station ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,[],0.341885,Somewhat-Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.03786', 'ticker_sentiment_score': '0.148325', 'ticker_sentiment_label': 'Neutral'}]"
285,Josh Bersin Company's Irresistible 2024 Confirms Stellar Speaker Line-Up and Global HR Leader Agenda,https://www.prnewswire.com/news-releases/josh-bersin-companys-irresistible-2024-confirms-stellar-speaker-line-up-and-global-hr-leader-agenda-302105802.html,20240402T130000,['The Josh Bersin Company'],"• HR leaders from Marriott International, Microsoft, Accenture, IBM, The Coca-Cola Company and The Walt Disney Company among keynote speakers and session hosts at the third successive Irresistible • AI and its challenges and opportunities expected to be center stage of the conference • TED-style ...",https://mma.prnewswire.com/media/1670975/The_Josh_Bersin_Company.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}]",0.425864,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.047092', 'ticker_sentiment_score': '0.115451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ACN', 'relevance_score': '0.047092', 'ticker_sentiment_score': '0.115451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.047092', 'ticker_sentiment_score': '0.115451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.047092', 'ticker_sentiment_score': '0.115451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MAR', 'relevance_score': '0.047092', 'ticker_sentiment_score': '0.115451', 'ticker_sentiment_label': 'Neutral'}]"
286,"Disney Stock Set For 20% Upside As Bob Iger's Turnaround Strategy Gains Momentum, Says BofA: 'Appears To be In Command And Control And On A Growth Offensive' - Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/analyst-ratings/analyst-color/24/04/38045229/disney-stock-set-for-20-upside-as-bob-igers-turnaround-strategy-gains-momentum-says,20240402T123252,['Benzinga Neuro'],"The Walt Disney Company's DIS stock is poised for a 20% rise as Bob Iger's turnaround strategy begins to bear fruit, according to a note from Bank of America released on Monday. What Happened: Bank of America analyst Jessica Reif Ehrlich maintains that Iger's growth-focused approach appears to be ...",https://cdn.benzinga.com/files/images/story/2024/disney-plus-shutter_3.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.271334,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.191929', 'ticker_sentiment_score': '0.08982', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.191929', 'ticker_sentiment_score': '0.103335', 'ticker_sentiment_label': 'Neutral'}]"
287,"Rising TV Star Dara Reneé, 'Shark Tank' Investor Daymond John, Hollywood Veteran Lance Gross and Olympian Sanya Richards-Ross Among the Celebrities Participating in Disney Dreamers Academy",https://www.benzinga.com/pressreleases/24/04/n38033230/rising-tv-star-dara-renee-shark-tank-investor-daymond-john-hollywood-veteran-lance-gross-and-olymp,20240401T201700,['PRNewswire'],"Reneé, 'Descendants: The Rise of Red' star, serves as the 'DREAMbassador' for the program's 100 selected teens at the 17th annual Walt Disney World mentoring event this week",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '1.0'}]",0.365616,Bullish,"[{'ticker': 'DSSMY', 'relevance_score': '0.042571', 'ticker_sentiment_score': '-0.069188', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DAL', 'relevance_score': '0.042571', 'ticker_sentiment_score': '0.226048', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.042571', 'ticker_sentiment_score': '0.152202', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
288,The Dow's Fastest-Moving Stock May Be About To Settle It's Board Dispute,https://www.investors.com/news/disney-dows-fastest-moving-stock-may-be-about-to-settle-its-board-dispute/,20240401T153500,"[""Investor's Business Daily"", 'HARRISON MILLER']",Dow Jones entertainment giant Disney ( DIS ) may finally settle its long-standing board battle during its annual shareholder meeting scheduled for Wednesday. BofA hiked its price target on Disney stock Monday as it continues rallying to start the year.,https://www.investors.com/wp-content/uploads/2017/12/stock-disney-05-shutter.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999701'}]",0.18075,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.11147', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.253514', 'ticker_sentiment_score': '-0.110175', 'ticker_sentiment_label': 'Neutral'}]"
289,How Dana Walden could defy critics and become Disney's first female CEO,https://www.cnbc.com/2024/04/01/disney-ceo-race-dana-walden-could-defy-critics-and-make-history.html,20240401T090001,['Alex Sherman'],"Walden has proven herself as a top TV executive, but some ex-Disney executives question whether her resume is suitable for the Disney CEO job.",https://image.cnbcfm.com/api/v1/image/107392889-17114647301711464725-33872470215-1080pnbcnews.jpg?v=1711464729&w=750&h=422&vtcrop=y,CNBC,Business,www.cnbc.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Real Estate & Construction', 'relevance_score': '1.0'}]",0.161216,Somewhat-Bullish,"[{'ticker': 'WBD', 'relevance_score': '0.010772', 'ticker_sentiment_score': '0.007523', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSC', 'relevance_score': '0.010772', 'ticker_sentiment_score': '0.053422', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NWSAL', 'relevance_score': '0.010772', 'ticker_sentiment_score': '0.051753', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.010772', 'ticker_sentiment_score': '0.034412', 'ticker_sentiment_label': 'Neutral'}]"
290,McWhorter Foundation To Sue Nelson Peltz & Trian Partners For Market Manipulation: C.K. McWhorter Protecting Millennial & Gen Z Shareholder Interests and Exposing Short-Term Tactics,https://www.benzinga.com/pressreleases/24/03/g38009352/mcwhorter-foundation-to-sue-nelson-peltz-trian-partners-for-market-manipulation-c-k-mcwhorter-prot,20240329T194958,['Globe Newswire'],"PALM BEACH, Fla., March 29, 2024 ( GLOBE NEWSWIRE ) -- In a groundbreaking move aimed at preserving economic integrity and ensuring the long-term sustainability of market practices, The McWhorter Foundation today announces its intent to initiate legal proceedings against any entities or ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.990999'}]",0.254686,Somewhat-Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.034882', 'ticker_sentiment_score': '0.167924', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
291,This Blue Chip Led The Dow Jones Industrials In Q1. By A Lot.,https://www.investors.com/news/dow-jones-industrials-blue-chip-walt-disney-leads-index/,20240329T171323,"[""Investor's Business Daily"", 'HARRISON MILLER']","The major indexes are off to a strong start this year, capping off Q1 near record highs. The Dow Jones Industrial Average on Thursday closed at a new record of 39,807, marking its 17th record close of 2024. The Dow gained 5.6% in Q1 and is up in five of the past six quarters.",https://www.investors.com/wp-content/uploads/2023/12/Stock-dowjones-02-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.904684'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.154774,Somewhat-Bullish,"[{'ticker': 'AXP', 'relevance_score': '0.124809', 'ticker_sentiment_score': '0.295234', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BA', 'relevance_score': '0.206509', 'ticker_sentiment_score': '-0.046599', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.165883', 'ticker_sentiment_score': '0.119209', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.124809', 'ticker_sentiment_score': '-0.021333', 'ticker_sentiment_label': 'Neutral'}]"
292,"American Battery Technology Company Appoints Financial Industry Veteran, Susan Yun Lee, to Board of Directors",https://www.prnewswire.com/news-releases/american-battery-technology-company-appoints-financial-industry-veteran-susan-yun-lee-to-board-of-directors-302103516.html,20240329T125900,['American Battery Technology Company'],"RENO, Nev., March 29, 2024 /PRNewswire/ -- ( ABTC ) ( NASDAQ: ABAT ) , an integrated critical battery materials company that is commercializing its technologies for both primary battery minerals manufacturing and secondary minerals lithium-ion battery recycling, today announced that financial ...",https://mma.prnewswire.com/media/1926811/ABTC_Logo_PrimaryGradient_Isolated_01_Logo.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999701'}]",0.243334,Somewhat-Bullish,"[{'ticker': 'BTRYF', 'relevance_score': '0.046095', 'ticker_sentiment_score': '0.096219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.046095', 'ticker_sentiment_score': '0.038263', 'ticker_sentiment_label': 'Neutral'}]"
293,Blackwells Capital sues Disney over ties to ValueAct in proxy fight,https://www.business-standard.com/world-news/blackwells-capital-sues-disney-over-ties-to-valueact-in-proxy-fight-124032900044_1.html,20240329T022847,['Bloomberg'],"Blackwells claimed in a court filing Thursday that Disney didn't properly disclose financial ties to ValueAct before ValueAct backed Disney's director candidates in an ongoing proxy fight. ValueAct managed more than $350 million of Disney pension monies over a 10-year period, Blackwells said.","https://bsmedia.business-standard.com/_media/bs/img/article/2024-03/29/full/1711679145-1489.jpg?im=FeatureCrop,size=(826,465)",Business Standard,GoogleRSS,www.business-standard.com,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.026257,Neutral,"[{'ticker': 'NYT', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.136696', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.136696', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMGTF', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.252114', 'ticker_sentiment_score': '0.003856', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.085324', 'ticker_sentiment_score': '0.136696', 'ticker_sentiment_label': 'Neutral'}]"
294,Disney and DeSantis reach detente,https://theweek.com/business/disney-desantis-florida-end-dispute,20240328T152108,"['The Week US', 'Peter Weber']","The board of the Central Florida Tourism Oversight District ( CFTOD ) , handpicked by Florida Gov.",https://cdn.mos.cms.futurecdn.net/flexiimages/jacafc5zvs1692883516-320-80.jpg,The Week News,n/a,theweek.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",0.096319,Neutral,"[{'ticker': 'NYT', 'relevance_score': '0.061159', 'ticker_sentiment_score': '0.034', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FRNWF', 'relevance_score': '0.061159', 'ticker_sentiment_score': '0.059001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MA', 'relevance_score': '0.061159', 'ticker_sentiment_score': '-0.150671', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'RDDT', 'relevance_score': '0.061159', 'ticker_sentiment_score': '0.252228', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.061159', 'ticker_sentiment_score': '-0.009049', 'ticker_sentiment_label': 'Neutral'}]"
295,Sports Betting Is Now Legal in 38 States. These 3 Stocks Might Be Worth the Gamble.,https://www.fool.com/investing/2024/03/28/sports-betting-is-now-legal-in-38-states-3-stocks/,20240328T124500,['Stefon Walters'],The rapidly growing sports betting market allows for multiple platforms to thrive simultaneously.,https://media.ycharts.com/charts/878c2551bfb8eac02ef3f9bf06f781ec.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.353796,Bullish,"[{'ticker': 'DKNG', 'relevance_score': '0.271576', 'ticker_sentiment_score': '0.34017', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FLUT', 'relevance_score': '0.165031', 'ticker_sentiment_score': '0.151006', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.110462', 'ticker_sentiment_score': '0.129542', 'ticker_sentiment_label': 'Neutral'}]"
296,"Disney, Florida Gov. DeSantis-backed board reach settlement in lawsuit",https://www.foxbusiness.com/politics/disney-florida-gov-desantis-reach-settlement-lawsuit,20240327T151200,['Eric Revell'],"Disney, Florida Gov. DeSantis reach settlement in lawsuit Fox Business ...",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/adc6f5f2-1dc4-400b-b150-23acfd20f94d/07f5b95e-5826-4b72-badf-18e8e73726d5/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,[],0.107902,Neutral,"[{'ticker': 'DIS', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.145828', 'ticker_sentiment_label': 'Neutral'}]"
297,Disney Is Looking to Grow Its Ads Business Through Partnerships With a Trillion-Dollar Company and an Unstoppable Growth Stock,https://www.fool.com/investing/2024/03/27/disney-is-looking-to-grow-its-ads-business-through/,20240327T130000,['Jon Quast'],Which companies are the biggest winners here?,https://g.foolcdn.com/editorial/images/770076/person-think-dark-room-chart-tablet.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.197063,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.052918', 'ticker_sentiment_score': '0.022971', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MGNI', 'relevance_score': '0.449723', 'ticker_sentiment_score': '0.182478', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DRXGF', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.112718', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TTD', 'relevance_score': '0.647216', 'ticker_sentiment_score': '0.326752', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.105604', 'ticker_sentiment_score': '0.025133', 'ticker_sentiment_label': 'Neutral'}]"
298,"Disney Board Has Been 'Too Deferential' Towards CEO Bob Iger, Says Expert: Highlights 21st Century Fox Purchase 'Which Was Really Not A Good Acquisition' - Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/analyst-ratings/analyst-color/24/03/37956049/disney-board-has-been-too-deferential-towards-ceo-bob-iger-says-expert-highlights-2,20240327T121226,['Benzinga Neuro'],"Media industry veteran Tom Rogers recently expressed his views on the ongoing situation at The Walt Disney Company DIS. Rogers commented on the perceived effectiveness of Disney CEO Bob Iger and the board's approach to his leadership, particularly in the context of Disney's acquisition of 21st ...",https://cdn.benzinga.com/files/images/story/2024/BobIger-Josh-Hallett-via-Flickr-Creative_0.jpeg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.173986,Somewhat-Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.165031', 'ticker_sentiment_score': '0.105018', 'ticker_sentiment_label': 'Neutral'}]"
299,HARRY POTTER: VISIONS OF MAGIC TO HOST ITS ASIA PREMIERE IN SINGAPORE AT RESORTS WORLD SENTOSA - PR Newswire,https://www.prnewswire.com/apac/news-releases/harry-potter-visions-of-magic-to-host-its-asia-premiere-in-singapore-at-resorts-world-sentosa-302099669.html,20240327T011034,[],HARRY POTTER: VISIONS OF MAGIC TO HOST ITS ASIA PREMIERE IN SINGAPORE AT RESORTS WORLD SENTOSA PR ...,,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.493514,Bullish,"[{'ticker': 'WBD', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.158113', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.116507', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HAS', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.211507', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GBHL', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.301216', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.211507', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GIGNF', 'relevance_score': '0.022707', 'ticker_sentiment_score': '0.119317', 'ticker_sentiment_label': 'Neutral'}]"
300,3 Entertainment Stocks To Watch Before April 2024,https://stockmarket.com/featured/3-entertainment-stocks-to-watch-before-april-2024-2024-03-26,20240326T153254,['Joe Samuel'],"The entertainment sector makes up a wide range of companies involved in producing and distributing content such as films, television shows, music, and video games. This sector also includes live entertainment and streaming services, catering to a global audience's demand for leisure and amusement.",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2023/10/netflix-stock.jpg,StockMarket.com,n/a,stockmarket.com,"[{'topic': 'Earnings', 'relevance_score': '0.929393'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",0.379244,Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.285526', 'ticker_sentiment_score': '0.326451', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RBLX', 'relevance_score': '0.339356', 'ticker_sentiment_score': '0.367074', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.173749', 'ticker_sentiment_score': '0.245451', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
301,"The Best Disneyland Hotels, In And Around The Park",https://www.forbes.com/sites/forbes-personal-shopper/article/best-disneyland-hotels/,20240325T183422,['Melissa Klurman'],The Best Disneyland Hotels 2024 Forbes ...,https://imageio.forbes.com/specials-images/imageserve/66018bf89912800b751be4e2/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,Forbes,n/a,www.forbes.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.290517,Somewhat-Bullish,"[{'ticker': 'JWCTF', 'relevance_score': '0.041216', 'ticker_sentiment_score': '0.220459', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MDNDF', 'relevance_score': '0.020615', 'ticker_sentiment_score': '0.153503', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SBUX', 'relevance_score': '0.020615', 'ticker_sentiment_score': '0.117847', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.020615', 'ticker_sentiment_score': '0.045226', 'ticker_sentiment_label': 'Neutral'}]"
302,Four Seasons Hotels and Resorts Appoints Sudhakar Veluru as Executive Vice President and Chief Information ... - Canada NewsWire,https://www.newswire.ca/news-releases/four-seasons-hotels-and-resorts-appoints-sudhakar-veluru-as-executive-vice-president-and-chief-information-technology-officer-885242284.html,20240325T133000,[],Four Seasons Hotels and Resorts Appoints Sudhakar Veluru as Executive Vice President and Chief Information ... Canada ...,,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Real Estate & Construction', 'relevance_score': '1.0'}]",0.431145,Bullish,"[{'ticker': 'MGM', 'relevance_score': '0.15347', 'ticker_sentiment_score': '0.29096', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.077094', 'ticker_sentiment_score': '0.229632', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
303,Rhone Announces Two New Board Members,https://www.prnewswire.com/news-releases/rhone-announces-two-new-board-members-302097502.html,20240325T130000,['Rhone Apparel Inc'],Rhone bolsters its leadership team with the appointment of Athleta and CorePower Yoga veteran Tess Roering and ESPN Chairman Jimmy Pitaro,https://mma.prnewswire.com/media/2324238/Rhone_Apparel1_Logo.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.433742,Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.046006', 'ticker_sentiment_score': '0.185244', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
