,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
412,Tropicana Partners with Milk Bar to Introduce New 'Orange Squeeze' Soft Serve on the First Day of Summer,https://www.prnewswire.com/news-releases/tropicana-partners-with-milk-bar-to-introduce-new-orange-squeeze-soft-serve-on-the-first-day-of-summer-302166179.html,20240606T131500,['Tropicana'],"Made with Tropicana® Pure Premium® from oranges handpicked at the pinnacle of ripeness and squeezed within 24 hours to create 100% orange juice, Orange Squeeze offers the burst of fresh-tasting flavor you expect from Tropicana, now in the soft serve format you love from Milk Bar.",https://mma.prnewswire.com/media/2432235/Tropicana_Partners_with_Milk_Bar.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.394883,Bullish,"[{'ticker': 'DASH', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.171185', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.045482', 'ticker_sentiment_score': '0.143516', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PEP', 'relevance_score': '0.045482', 'ticker_sentiment_score': '0.213102', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
413,Costco Beats Wall Street Estimates: Here's Why You Shouldn't Buy the Stock,https://www.fool.com/investing/2024/06/06/costco-wall-street-estimates-dont-buy-stock/,20240606T113000,['Neil Patel'],The dominant retailer reported another quarter of solid financial results.,https://g.foolcdn.com/editorial/images/779333/warehouse-shopper-costco-shopping.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.917436'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.31228,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.676015', 'ticker_sentiment_score': '0.467963', 'ticker_sentiment_label': 'Bullish'}]"
414,"Costco will reportedly stop selling books, except before the holidays",https://www.businessinsider.com/costco-stop-selling-books-holidays-labor-stock-nyt-2024-6,20240606T102100,['Grace Dean'],"Costco will stop selling books, except before the holidays: NYT - Business Insider ...",,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.057543,Neutral,"[{'ticker': 'NYT', 'relevance_score': '0.193465', 'ticker_sentiment_score': '-0.112558', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RDDT', 'relevance_score': '0.097457', 'ticker_sentiment_score': '0.055926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.608634', 'ticker_sentiment_score': '0.092792', 'ticker_sentiment_label': 'Neutral'}]"
415,Is It Time to Buy Costco Stock Amid Talk of Increasing Membership Fees?,https://www.fool.com/investing/2024/06/06/is-it-time-to-buy-costco-stock-amid-talk-of-increa/,20240606T090700,['Geoffrey Seiler'],Will more membership-fee revenue be a catalyst for the stock?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F779452%2Fgettyimages-1385902801.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.998311'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}]",0.202038,Somewhat-Bullish,"[{'ticker': 'UBER', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.127018', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.127018', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.459624', 'ticker_sentiment_score': '0.341891', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
416,Costco Wholesale Corporation Reports May Sales Results,https://www.globenewswire.com/news-release/2024/06/05/2894284/0/en/Costco-Wholesale-Corporation-Reports-May-Sales-Results.html,20240605T201500,['Costco Wholesale Corporation'],"ISSAQUAH, Wash., June 05, 2024 ( GLOBE NEWSWIRE ) -- Costco Wholesale Corporation ( ""Costco"" or the ""Company"" ) ( Nasdaq: COST ) today reported net sales of $19.64 billion for the retail month of May, the four weeks ended June 2, 2024, an increase of 8.1 percent from $18.16 billion last year.",,GlobeNewswire,n/a,www.globenewswire.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.576289'}]",0.066163,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.368227', 'ticker_sentiment_score': '0.162594', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
417,Costco Wholesale Corporation Reports May Sales Results - Costco Wholesale  ( NASDAQ:COST ) ,https://www.benzinga.com/pressreleases/24/06/g39193681/costco-wholesale-corporation-reports-may-sales-results,20240605T201500,['Globe Newswire'],"ISSAQUAH, Wash., June 05, 2024 ( GLOBE NEWSWIRE ) -- Costco Wholesale Corporation ( ""Costco"" or the ""Company"" ) COST today reported net sales of $19.64 billion for the retail month of May, the four weeks ended June 2, 2024, an increase of 8.1 percent from $18.16 billion last year.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.714479'}]",0.092099,Neutral,"[{'ticker': 'COST', 'relevance_score': '0.346642', 'ticker_sentiment_score': '0.171939', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
418,"I'm always trying to save money, and I found a strategy that doesn't cost me joy",https://www.businessinsider.com/strategy-saving-money-doesnt-cost-joy-2024-6,20240605T163000,['Jennifer Streaks'],My strategy for saving money doesn't cost me any joy - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.204582,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.080121', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KLG', 'relevance_score': '0.059935', 'ticker_sentiment_score': '-0.131378', 'ticker_sentiment_label': 'Neutral'}]"
419,Lands' End  ( LE )  Q1 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/06/05/lands-end-le-q1-2024-earnings-call-transcript/,20240605T154518,['Motley Fool Transcribing'],"LE earnings call for the period ending March 31, 2024.",https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.976913'}]",0.291056,Somewhat-Bullish,"[{'ticker': 'LE', 'relevance_score': '0.100465', 'ticker_sentiment_score': '0.156466', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.044048', 'ticker_sentiment_score': '0.154949', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
420,"Online marketplace eBay to drop American Express, citing fees, and says customers have other options",https://apnews.com/article/ebay-american-express-payment-processing-merchant-fees-f04d01938e099b3d8043e91963426072,20240605T154400,['KEN SWEET'],"NEW YORK ( AP ) - Online marketplace behemoth eBay said it plans to no longer accept American Express, citing what the company says are ""unacceptably high fees"" and that customers have other payment options to shop online.",https://dims.apnews.com/dims4/default/26b72d7/2147483647/strip/true/crop/6000x3997+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fad%2Fd7%2Fe1d85ee1ef77cfa1611597aa224c%2F70f8e0940cf64171919e4be4b6af9fe6,Associated Press,Markets,apnews.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.034064,Neutral,"[{'ticker': 'PYPL', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.01924', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AXP', 'relevance_score': '0.445848', 'ticker_sentiment_score': '-0.084097', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.134214', 'ticker_sentiment_score': '-0.050513', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MA', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.008132', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EBAY', 'relevance_score': '0.64741', 'ticker_sentiment_score': '-0.037315', 'ticker_sentiment_label': 'Neutral'}]"
421,BURL or COST: Which Is the Better Value Stock Right Now?,https://www.zacks.com/stock/news/2284158/burl-or-cost-which-is-the-better-value-stock-right-now,20240605T154013,['Zacks Equity Research'],BURL vs. COST: Which Stock Is the Better Value Option?,https://staticx-tuner.zacks.com/images/default_article_images/default204.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.522112,Bullish,"[{'ticker': 'BURL', 'relevance_score': '0.7414', 'ticker_sentiment_score': '0.603352', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'COST', 'relevance_score': '0.620415', 'ticker_sentiment_score': '0.539215', 'ticker_sentiment_label': 'Bullish'}]"
422,In-Depth Analysis: Costco Wholesale Versus Competitors In Consumer Staples Distribution & Retail Industry - Costco Wholesale  ( NASDAQ:COST ) ,https://www.benzinga.com/insights/news/24/06/39187103/in-depth-analysis-costco-wholesale-versus-competitors-in-consumer-staples-distribution-amp-retail-i,20240605T150044,['Benzinga Insights'],"In today's fast-paced and competitive business landscape, it is essential for investors and industry enthusiasts to thoroughly analyze companies before making investment decisions.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",0.217265,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.566871', 'ticker_sentiment_score': '0.364419', 'ticker_sentiment_label': 'Bullish'}]"
423,Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick,https://www.zacks.com/stock/news/2283955/are-you-a-growth-investor-this-1-stock-could-be-the-perfect-pick,20240605T134508,['Zacks Equity Research'],"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",https://staticx-tuner.zacks.com/images/default_article_images/default161.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.890401'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.466067,Bullish,"[{'ticker': 'COST', 'relevance_score': '0.391311', 'ticker_sentiment_score': '0.420451', 'ticker_sentiment_label': 'Bullish'}]"
424,Costco Is Tapping Into a Stronger Consumer. Is the Dividend Stock a Buy Now?,https://www.fool.com/investing/2024/06/05/costco-stronger-consumer-buy-dividend-stock/,20240605T121500,['Daniel Foelber'],Costco is hovering around an all-time high and continues to put up solid results.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F779317%2Fgettyimages-1199411660-1200x800-5b2df79.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}]",0.303058,Somewhat-Bullish,"[{'ticker': 'HD', 'relevance_score': '0.040011', 'ticker_sentiment_score': '0.088175', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.771416', 'ticker_sentiment_score': '0.539508', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.079921', 'ticker_sentiment_score': '0.095551', 'ticker_sentiment_label': 'Neutral'}]"
425,Stock-Split Watch: 2 Household-Name Stocks That Look Ready to Split,https://www.fool.com/investing/2024/06/04/stock-split-watch-2-household-name-stocks/,20240604T181100,['Anders Bylund'],"Two household-name stocks could soon become more affordable for everyday investors. One is pretty much guaranteed to split its stock very soon, and the move would also fit the other company's management style.",https://media.ycharts.com/charts/230da97d60081a5f21fdb2012d3151c9.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.865346'}]",0.217772,Somewhat-Bullish,"[{'ticker': 'CMG', 'relevance_score': '0.114956', 'ticker_sentiment_score': '-0.10906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.38716', 'ticker_sentiment_score': '0.13141', 'ticker_sentiment_label': 'Neutral'}]"
426,Costco Gobbles Discretionary Market Share Thanks To Its Value Proposition - Costco Wholesale  ( NASDAQ:COST ) ,https://www.benzinga.com/news/24/06/39162750/costco-gobbles-discretionary-market-share-thanks-to-its-value-proposition,20240604T143236,['Upwallstreet'],"Last week, Costco Wholesale Corporation COST reported its fiscal third quarter earnings that surpassed estimates. Last Thursday, Costco management emphasized its membership pricing, digital sales growth, along with its recently expanded partnership with Uber Technologies Inc UBER.",https://cdn.benzinga.com/files/top-view-coins-with-word-shopping-cart_0.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.495866'}]",0.168665,Somewhat-Bullish,"[{'ticker': 'TGT', 'relevance_score': '0.282777', 'ticker_sentiment_score': '0.002161', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.815811', 'ticker_sentiment_score': '0.230466', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DASH', 'relevance_score': '0.096091', 'ticker_sentiment_score': '0.004249', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBER', 'relevance_score': '0.370831', 'ticker_sentiment_score': '0.247285', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WBA', 'relevance_score': '0.1437', 'ticker_sentiment_score': '0.001307', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.190793', 'ticker_sentiment_score': '0.001586', 'ticker_sentiment_label': 'Neutral'}]"
427,Best Stock to Buy Right Now: Costco vs. Home Depot,https://www.fool.com/investing/2024/06/04/best-stock-to-buy-right-now-costco-vs-home-depot/,20240604T112500,['Neil Patel'],Investors are undoubtedly familiar with these dominant retailers.,https://g.foolcdn.com/editorial/images/779292/trader-app-on-phone-and-laptop.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.358805,Bullish,"[{'ticker': 'HD', 'relevance_score': '0.263942', 'ticker_sentiment_score': '0.369336', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'COST', 'relevance_score': '0.444734', 'ticker_sentiment_score': '0.686989', 'ticker_sentiment_label': 'Bullish'}]"
428,Avinger  ( NASDAQ:AVGR )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2024/06/03/avinger-nasdaqavgr-earns-hold-rating-from-analysts-at-stocknews-com.html,20240603T211746,['Defense World Staff'],"Equities research analysts at StockNews.com started coverage on shares of Avinger ( NASDAQ:AVGR - Get Free Report ) in a report released on Monday. The brokerage set a ""hold"" rating on the medical device company's stock.",https://www.marketbeat.com/logos/avinger-inc-logo-1200x675.jpg,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}]",0.282612,Somewhat-Bullish,"[{'ticker': 'AVGR', 'relevance_score': '0.142565', 'ticker_sentiment_score': '0.214986', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.142565', 'ticker_sentiment_score': '0.214986', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
429,StockNews.com Begins Coverage on Beasley Broadcast Group  ( NASDAQ:BBGI ) ,https://www.defenseworld.net/2024/06/03/stocknews-com-begins-coverage-on-beasley-broadcast-group-nasdaqbbgi.html,20240603T211743,['Defense World Staff'],"StockNews.com started coverage on shares of Beasley Broadcast Group ( NASDAQ:BBGI - Get Free Report ) in a research report issued on Monday. The firm set a ""hold"" rating on the stock. Shares of NASDAQ:BBGI opened at $0.65 on Monday.",https://www.marketbeat.com/logos/beasley-broadcast-group-inc-logo-1200x675.png?v=20230112065940,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",0.247876,Somewhat-Bullish,"[{'ticker': 'BBGI', 'relevance_score': '0.805739', 'ticker_sentiment_score': '0.407075', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'COST', 'relevance_score': '0.114682', 'ticker_sentiment_score': '0.175106', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
430,The Dixie Group  ( NASDAQ:DXYN )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2024/06/03/the-dixie-group-nasdaqdxyn-earns-hold-rating-from-analysts-at-stocknews-com.html,20240603T205803,['Defense World Staff'],"Research analysts at StockNews.com initiated coverage on shares of The Dixie Group ( NASDAQ:DXYN - Get Free Report ) in a note issued to investors on Monday. The firm set a ""hold"" rating on the textile maker's stock. DXYN stock opened at $0.96 on Monday.",https://www.marketbeat.com/logos/the-dixie-group-logo-1200x675.jpg,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}]",0.184432,Somewhat-Bullish,"[{'ticker': 'DXYN', 'relevance_score': '0.801457', 'ticker_sentiment_score': '0.306783', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COST', 'relevance_score': '0.113597', 'ticker_sentiment_score': '0.157557', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
431,StockNews.com Initiates Coverage on Oragenics  ( NYSE:OGEN ) ,https://www.defenseworld.net/2024/06/03/stocknews-com-initiates-coverage-on-oragenics-nyseogen.html,20240603T203403,['Defense World Staff'],"StockNews.com initiated coverage on shares of Oragenics ( NYSE:OGEN - Get Free Report ) in a report released on Monday. The firm set a ""sell"" rating on the stock. OGEN opened at $2.02 on Monday. The stock has a market capitalization of $9.05 million, a P/E ratio of -0.24 and a beta of 0.40.",https://www.marketbeat.com/logos/oragenics-inc-logo-1200x675.png?v=20240412142459,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",0.263299,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.189873', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
432,"I tried 10 desserts from Costco, and there are 7 I'd buy again",https://www.businessinsider.com/best-costcos-desserts-to-buy-review-all-bakery-items,20240603T185000,['Paige Bennett'],Trying all of Costco's desserts and reviewing them to find best ones - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.367967,Bullish,"[{'ticker': 'COST', 'relevance_score': '0.31006', 'ticker_sentiment_score': '0.368628', 'ticker_sentiment_label': 'Bullish'}]"
433,Mastech Digital  ( NYSEAMERICAN:MHH )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2024/06/03/mastech-digital-nyseamericanmhh-research-coverage-started-at-stocknews-com.html,20240603T151252,['Defense World Staff'],"Equities researchers at StockNews.com began coverage on shares of Mastech Digital ( NYSEAMERICAN:MHH - Get Free Report ) in a research report issued on Monday. The brokerage set a ""buy"" rating on the stock. Shares of Mastech Digital stock opened at $8.01 on Monday.",https://www.marketbeat.com/logos/mastech-digital-inc-logo-1200x675.png,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}]",0.266591,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.080188', 'ticker_sentiment_score': '0.118051', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AWON', 'relevance_score': '0.080188', 'ticker_sentiment_score': '0.002047', 'ticker_sentiment_label': 'Neutral'}]"
434,Behind the Scenes of Costco Wholesale's Latest Options Trends - Costco Wholesale  ( NASDAQ:COST ) ,https://www.benzinga.com/insights/options/24/06/39137608/behind-the-scenes-of-costco-wholesales-latest-options-trends,20240603T134610,['Benzinga Insights'],"Investors with a lot of money to spend have taken a bullish stance on Costco Wholesale COST. We noticed this today when the trades showed up on publicly available options history that we track here at Benzinga. Whether these are institutions or just wealthy individuals, we don't know.",https://cdn.benzinga.com/files/images/story/2023/movers_image_1.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.194055,Somewhat-Bullish,"[{'ticker': 'WFC', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.095042', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.794663', 'ticker_sentiment_score': '0.369484', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.063091', 'ticker_sentiment_score': '0.095042', 'ticker_sentiment_label': 'Neutral'}]"
435,StockNews.com Begins Coverage on Barnwell Industries  ( NYSE:BRN ) ,https://www.defenseworld.net/2024/06/03/stocknews-com-begins-coverage-on-barnwell-industries-nysebrn-2.html,20240603T131231,['Defense World Staff'],"Analysts at StockNews.com initiated coverage on shares of Barnwell Industries ( NYSE:BRN - Get Free Report ) in a research note issued to investors on Monday. The firm set a ""hold"" rating on the stock. Separately, TheStreet lowered Barnwell Industries from a ""c"" rating to a ""d+"" rating in a ...",https://www.marketbeat.com/logos/barnwell-industries-inc-logo-1200x675.png?v=20230608061531,Stocknews.com,n/a,www.defenseworld.net,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999897'}, {'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.161647'}]",0.330616,Somewhat-Bullish,"[{'ticker': 'COST', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.179273', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
436,Need a pharmacy? These states and neighborhoods have less access,https://apnews.com/article/pharmacy-closure-drugstore-cvs-walgreens-rite-aid-91967f18c0c059415b98fcf67ad0f84e,20240603T125400,"['TOM MURPHY', 'KASTURI PANANJADY']","Opening stores used to mean everything to pharmacy chains. CVS Health once boasted of opening or buying more than 2,900 locations in a five-year period. Now it's , while Walgreens, and independent drugstores also pull back.",https://dims.apnews.com/dims4/default/5c5a121/2147483647/strip/true/crop/2924x1948+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fed%2Fde%2Fe52c9c06c2333a52c21ce7b3fd86%2F0333d749e17343f185088ef8b9f31a08,Associated Press,Markets,apnews.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.026096,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.097987', 'ticker_sentiment_score': '0.006464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HHH', 'relevance_score': '0.032736', 'ticker_sentiment_score': '0.13209', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RTA1:MU', 'relevance_score': '0.032736', 'ticker_sentiment_score': '0.060943', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.032736', 'ticker_sentiment_score': '-0.001952', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.032736', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.032736', 'ticker_sentiment_score': '-0.001952', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:LAK', 'relevance_score': '0.032736', 'ticker_sentiment_score': '-0.079489', 'ticker_sentiment_label': 'Neutral'}]"
437,Costco and AutoZone are part of Zacks Earnings Preview,https://www.zacks.com/stock/news/2282582/costco-and-autozone-are-part-of-zacks-earnings-preview,20240603T122700,['Zacks Equity Research'],"Chicago, IL - June 3, 2024 - Zacks.com releases the list of companies likely to issue earnings surprises. This week's list includes Costco ( ) and AutoZone ( ) . The recent quarterly releases from Costco and AutoZone kicked off the 2024 Q2 earnings season.",https://staticx-tuner.zacks.com/images/articles/main/d3/730.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",0.139525,Neutral,"[{'ticker': 'AZO', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.009384', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.009384', 'ticker_sentiment_label': 'Neutral'}]"
438,Aussie Select Lamb Pastrami Now Available at All Costco Locations in the Southeast,https://www.benzinga.com/pressreleases/24/06/r39135157/aussie-select-lamb-pastrami-now-available-at-all-costco-locations-in-the-southeast,20240603T121840,['PR.com'],"Marietta, GA June 03, 2024 -- ( PR.com ) -- Aussie Select, the first brand from parent company World Select Cuts, is thrilled to announce that its Lamb Pastrami is now available at all Costco locations throughout the Southeast, including Georgia, Florida, North Carolina, South Carolina, ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",0.419787,Bullish,"[{'ticker': 'COST', 'relevance_score': '0.263942', 'ticker_sentiment_score': '0.261235', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
